Epoch,Time,Loss,Error,Background,Water,Building_No_Damage,Building_Minor_Damage,Building_Major_Damage,Building_Total_Destruction,Vehicle,Road-Clear,Road-Blocked,Tree,Pool
108,1646.333389043808,0.5874851931951468,0.18833382427692413,0.7429655194282532,0.74888014793396,0.5619149804115295,0.39664629101753235,0.35183942317962646,0.37643665075302124,0.3817767798900604,0.6238270401954651,0.19294102489948273,0.7431055307388306,0.3611967861652374
109,1633.607826948166,0.5856976428372709,0.18639399111270905,0.7449147701263428,0.7508605718612671,0.5598970651626587,0.38257548213005066,0.34170830249786377,0.38376036286354065,0.3888474702835083,0.6353680491447449,0.1978786289691925,0.7482118606567383,0.3454051911830902
110,1641.009953737259,0.5779010013276266,0.18470384180545807,0.7475711107254028,0.7617000937461853,0.5526940822601318,0.39679768681526184,0.3504083752632141,0.3836327791213989,0.38737523555755615,0.6278533935546875,0.19664447009563446,0.7532102465629578,0.34169191122055054
111,1636.927020072937,0.5766447494106908,0.18348534405231476,0.7493810057640076,0.7619891166687012,0.5660852193832397,0.3911799192428589,0.3567989468574524,0.3853873610496521,0.38505834341049194,0.6299633979797363,0.18411922454833984,0.7530147433280945,0.3645307421684265
112,1644.3679037094116,0.572048191333374,0.18192048370838165,0.7509497404098511,0.7558533549308777,0.5569717884063721,0.3992467522621155,0.36451005935668945,0.3991272747516632,0.37962767481803894,0.6319032907485962,0.19242066144943237,0.757724404335022,0.3485786020755768
113,1645.788458108902,0.5741572963929548,0.18420781195163727,0.7472843527793884,0.7601171135902405,0.5654789805412292,0.40018147230148315,0.3534877598285675,0.380143940448761,0.3872814178466797,0.6299555897712708,0.19708135724067688,0.7551607489585876,0.33735623955726624
114,1637.0527558326721,0.579660095978897,0.1851276159286499,0.746830940246582,0.7516142725944519,0.5681818127632141,0.40607815980911255,0.354104608297348,0.3829534351825714,0.38915497064590454,0.6270893812179565,0.19806423783302307,0.7489495277404785,0.35142409801483154
115,1649.0356304645538,0.572962376437211,0.18251708149909973,0.7506174445152283,0.7553825974464417,0.5594201683998108,0.3970446288585663,0.36259809136390686,0.39550018310546875,0.3827614188194275,0.6318551898002625,0.20345105230808258,0.7528551816940308,0.35816869139671326
116,1684.7689702510834,0.5684429071885062,0.1837279349565506,0.7478722333908081,0.7603997588157654,0.5576001405715942,0.40410393476486206,0.3692679703235626,0.3899098038673401,0.389477401971817,0.6338165998458862,0.20600898563861847,0.7513667345046997,0.3516301214694977
117,1667.5531268119812,0.5714343594629587,0.1841685026884079,0.7472890615463257,0.7527204751968384,0.5648868083953857,0.40609291195869446,0.3618209958076477,0.3852764666080475,0.3912680447101593,0.6302670240402222,0.21059450507164001,0.7518234252929688,0.3324648439884186
118,1636.1333599090576,0.5656105817126751,0.18259134888648987,0.7477073669433594,0.7615543007850647,0.5676380395889282,0.4212237596511841,0.37427619099617004,0.3912704288959503,0.3982959985733032,0.632096529006958,0.21528907120227814,0.7512904405593872,0.3682563900947571
119,1648.680848121643,0.5594757531207051,0.18211418390274048,0.7494940161705017,0.7615147233009338,0.5696901679039001,0.41402891278266907,0.3814780116081238,0.39593446254730225,0.38306882977485657,0.632592499256134,0.2064458280801773,0.749401867389679,0.3382124900817871
120,1637.0325088500977,0.5692170296398896,0.18275001645088196,0.7492313385009766,0.7548997402191162,0.5708595514297485,0.4099647104740143,0.3654102683067322,0.4002155363559723,0.39330416917800903,0.63524329662323,0.20691245794296265,0.7504811882972717,0.3427688777446747
121,1645.0168130397797,0.5579494336066774,0.18188261985778809,0.7488604187965393,0.7541594505310059,0.5621718764305115,0.40078842639923096,0.3799975514411926,0.39385735988616943,0.3895851969718933,0.6369168758392334,0.2171824723482132,0.7577283382415771,0.353819340467453
122,1652.895825624466,0.562502365099376,0.18091852962970734,0.7507608532905579,0.758470892906189,0.5703577995300293,0.4137413799762726,0.3721472918987274,0.3931010067462921,0.39666303992271423,0.6382967233657837,0.2148846536874771,0.7562885880470276,0.37066224217414856
123,1685.5272862911224,0.5583179663945491,0.18117786943912506,0.751501739025116,0.7607496380805969,0.5655209422111511,0.40755659341812134,0.38540083169937134,0.3856256902217865,0.39674949645996094,0.6382592916488647,0.20998358726501465,0.7529277801513672,0.3741501271724701
124,1644.099446296692,0.5540667358740285,0.18018415570259094,0.7523954510688782,0.7619655132293701,0.5728492140769958,0.4126637578010559,0.3771383464336395,0.3967646658420563,0.39788758754730225,0.6406855583190918,0.20051918923854828,0.7539457082748413,0.34606826305389404
125,1667.0843963623047,0.5592858942932096,0.18106739223003387,0.7503314018249512,0.7568694949150085,0.5698378086090088,0.41564127802848816,0.3770645260810852,0.3949054181575775,0.3891392946243286,0.6353117823600769,0.2160218507051468,0.7567005157470703,0.3785925805568695
126,1677.513278245926,0.5573925871953153,0.18143366277217865,0.7491775155067444,0.7681825757026672,0.5750275254249573,0.42011821269989014,0.37052586674690247,0.38988444209098816,0.39392077922821045,0.639387845993042,0.2097303569316864,0.7505747079849243,0.3779931664466858
127,1675.0636539459229,0.5503087506667856,0.17986327409744263,0.7520411610603333,0.7564845681190491,0.5767486095428467,0.42794719338417053,0.3867219388484955,0.392898827791214,0.39826881885528564,0.6361228823661804,0.2051631510257721,0.7576505541801453,0.37231600284576416
128,1680.6713676452637,0.551083610506026,0.17864355444908142,0.7528042197227478,0.7643510699272156,0.5745638012886047,0.4244655668735504,0.3702192008495331,0.4012245535850525,0.3972766399383545,0.6400192975997925,0.22834205627441406,0.7570788860321045,0.3695342540740967
129,1641.9144308567047,0.5492941443212703,0.17829275131225586,0.755843460559845,0.7588786482810974,0.5743235349655151,0.4115195572376251,0.389361172914505,0.39441874623298645,0.395519882440567,0.6339699625968933,0.21631154417991638,0.7625688314437866,0.3910701870918274
130,1657.2736928462982,0.552740235341603,0.18065404891967773,0.7501087784767151,0.7485585808753967,0.5843369364738464,0.42294156551361084,0.3770878314971924,0.3966482877731323,0.3960568904876709,0.6376350522041321,0.22307509183883667,0.7582277059555054,0.374733030796051
131,1654.82119679451,0.5468966235076228,0.1808791607618332,0.7504366636276245,0.7523185610771179,0.5925117135047913,0.42678287625312805,0.3869895040988922,0.40275731682777405,0.398323118686676,0.6415382623672485,0.21771956980228424,0.7478232979774475,0.36195313930511475
132,1650.622887134552,0.5434310473708873,0.1772787868976593,0.754733145236969,0.7677441239356995,0.5827220678329468,0.42296114563941956,0.3944050669670105,0.40976133942604065,0.3957372009754181,0.6377044916152954,0.2203313559293747,0.7596909403800964,0.37668484449386597
133,1644.0588099956512,0.5442227478635324,0.17849034070968628,0.7523588538169861,0.7684645652770996,0.583105742931366,0.4173252582550049,0.38447609543800354,0.40385115146636963,0.39750295877456665,0.6383243799209595,0.22372335195541382,0.7568997144699097,0.3616446554660797
134,1651.064768075943,0.5458486527618895,0.17921145260334015,0.7520806193351746,0.7649357318878174,0.5834491848945618,0.4270581603050232,0.3891333043575287,0.40095680952072144,0.3962772488594055,0.6310081481933594,0.2115122675895691,0.7572429776191711,0.3765394985675812
135,1649.3459856510162,0.545325020197634,0.17876306176185608,0.7523136734962463,0.7630157470703125,0.5843477249145508,0.4230971932411194,0.3931608498096466,0.40201032161712646,0.39495494961738586,0.6426968574523926,0.22884626686573029,0.7544375061988831,0.38711777329444885
136,1639.378709077835,0.5388216582335142,0.1771913766860962,0.7535138726234436,0.7685598731040955,0.5896611213684082,0.44272100925445557,0.4128314256668091,0.4012245833873749,0.4039127230644226,0.6423905491828918,0.2150869220495224,0.7560067772865295,0.3916635811328888
137,1631.9173731803894,0.5365676949747545,0.176796093583107,0.7537115216255188,0.7713034152984619,0.5848866701126099,0.42854437232017517,0.3895896375179291,0.4051439166069031,0.4090439975261688,0.6437592506408691,0.23472589254379272,0.7600190043449402,0.36401039361953735
138,1636.2827987670898,0.5435151371926699,0.17697766423225403,0.7554855346679688,0.7629277110099792,0.5800516605377197,0.42566442489624023,0.39997026324272156,0.40516743063926697,0.39682772755622864,0.640291154384613,0.2179175764322281,0.7609191536903381,0.36910852789878845
139,1649.343908548355,0.5350989865551437,0.1765783578157425,0.7534838318824768,0.7690208554267883,0.5821251273155212,0.442455530166626,0.4109320640563965,0.39968883991241455,0.3999975919723511,0.6359434127807617,0.23031024634838104,0.760947048664093,0.3886992931365967
140,1654.1601781845093,0.5348808820524126,0.17694804072380066,0.7545729875564575,0.7642083168029785,0.5830212831497192,0.4378022849559784,0.4104384779930115,0.4092104136943817,0.4075702130794525,0.6408416628837585,0.23141677677631378,0.7554762959480286,0.38765522837638855
141,1660.7664699554443,0.5359645484883475,0.17547392845153809,0.7570112943649292,0.7662426829338074,0.5914052128791809,0.4344443082809448,0.3987216055393219,0.40947225689888,0.3957236111164093,0.6446354389190674,0.23380742967128754,0.7574161291122437,0.3984326720237732
142,1636.7470257282257,0.538229541366172,0.17725840210914612,0.7529846429824829,0.7548968195915222,0.5970871448516846,0.44522911310195923,0.4081196188926697,0.40866902470588684,0.3950885832309723,0.6399059295654297,0.2343781292438507,0.7570600509643555,0.3765030801296234
143,1637.1010463237762,0.5231036173389009,0.17357714474201202,0.7571039199829102,0.7768563032150269,0.6002374291419983,0.44943636655807495,0.41951295733451843,0.41197922825813293,0.4026951491832733,0.6466481685638428,0.23896487057209015,0.7593255639076233,0.4000436067581177
144,1654.0880472660065,0.5317714845345203,0.17643971741199493,0.755732536315918,0.7655556797981262,0.5926075577735901,0.42230430245399475,0.40495210886001587,0.4007929265499115,0.39842888712882996,0.6428864002227783,0.24323785305023193,0.7573745846748352,0.39774107933044434
145,1657.7945024967194,0.5249218668278982,0.17238369584083557,0.7591310739517212,0.7675841450691223,0.5870802402496338,0.448971152305603,0.4244174361228943,0.4168037176132202,0.39634081721305847,0.6474303603172302,0.2531484365463257,0.7632497549057007,0.39673784375190735
146,1655.432874917984,0.5307551773805772,0.177108496427536,0.7507694959640503,0.7642046809196472,0.5974839329719543,0.4574117064476013,0.4073801040649414,0.4090149998664856,0.3983629643917084,0.6459576487541199,0.226142019033432,0.7572811245918274,0.3849249482154846
147,1669.927377462387,0.5265704608285122,0.17447680234909058,0.7562201023101807,0.7705627679824829,0.5915067791938782,0.4423304796218872,0.4104464650154114,0.4073677062988281,0.40540811419487,0.6449518799781799,0.2249145209789276,0.7635358572006226,0.4151833653450012
148,1681.2344245910645,0.5241623979488655,0.17269165813922882,0.7587511539459229,0.7662716507911682,0.5935900211334229,0.45684027671813965,0.4255608022212982,0.41847893595695496,0.4105185270309448,0.6474890112876892,0.2567821443080902,0.7599567174911499,0.37051331996917725
149,1680.6058213710785,0.5243599919044931,0.17287060618400574,0.758064866065979,0.7631496787071228,0.5930265784263611,0.4594453275203705,0.4208081066608429,0.4147833287715912,0.39755865931510925,0.6450963616371155,0.25164929032325745,0.7632608413696289,0.40387943387031555
150,1677.399377822876,0.4970991848258341,0.16732823848724365,0.7638479471206665,0.776999294757843,0.6125266551971436,0.4809613525867462,0.4671383500099182,0.42675137519836426,0.4151240587234497,0.6541084051132202,0.259089857339859,0.7641961574554443,0.40957480669021606
151,1656.538978099823,0.4822244890597758,0.16373735666275024,0.7682237029075623,0.7856446504592896,0.6100205779075623,0.4873591959476471,0.47522926330566406,0.4360524117946625,0.42066431045532227,0.656802237033844,0.28035566210746765,0.768645167350769,0.4268900752067566
152,1686.2500493526459,0.48582357472353704,0.16534201800823212,0.7654021978378296,0.7813028693199158,0.6101709008216858,0.48345834016799927,0.47261500358581543,0.43457862734794617,0.4200352132320404,0.6584324836730957,0.2687494158744812,0.7690800428390503,0.4310234785079956
153,1678.5824587345123,0.4790052506778476,0.16285812854766846,0.7691878080368042,0.7807632088661194,0.6277725100517273,0.49737414717674255,0.4605965316295624,0.44071000814437866,0.42214712500572205,0.6553666591644287,0.2708210051059723,0.7736949920654297,0.4306254982948303
154,1672.9466814994812,0.4711263434043583,0.1610977053642273,0.7693368792533875,0.7848652005195618,0.6278071403503418,0.5111977458000183,0.4991357624530792,0.43794310092926025,0.427960067987442,0.6623508334159851,0.28913289308547974,0.7724483609199524,0.4270878732204437
155,1664.5991542339325,0.4736347453372431,0.1602189838886261,0.772068977355957,0.7899644374847412,0.6214063763618469,0.5031045079231262,0.479481041431427,0.44490379095077515,0.4185135066509247,0.6629539132118225,0.29061681032180786,0.7737502455711365,0.42892029881477356
156,1676.431636095047,0.4647771993587757,0.15924178063869476,0.7732105851173401,0.7878943085670471,0.6314527988433838,0.511995255947113,0.48562005162239075,0.45298105478286743,0.42518579959869385,0.6647464632987976,0.2771884500980377,0.7773376107215881,0.4233227074146271
157,1679.403755903244,0.4633760166181473,0.1605055034160614,0.7686821818351746,0.7902333736419678,0.6356955170631409,0.5165482759475708,0.4887012541294098,0.4406585395336151,0.4254855513572693,0.6665765047073364,0.28808730840682983,0.7747179865837097,0.42914843559265137
158,1679.2064411640167,0.46474577007489953,0.15968509018421173,0.7723084688186646,0.7846590280532837,0.6265674829483032,0.5008754134178162,0.4769740402698517,0.45683786273002625,0.4245890974998474,0.6661785244941711,0.28929832577705383,0.777026355266571,0.4141673147678375
159,1671.087322473526,0.4698376645384827,0.1602606326341629,0.7730377316474915,0.789057731628418,0.6270226240158081,0.4957222640514374,0.4832897484302521,0.4428754150867462,0.42361342906951904,0.6605936288833618,0.2857114374637604,0.7745617628097534,0.42200154066085815
160,1667.8088428974152,0.46178170112899203,0.15874728560447693,0.7726238965988159,0.7859628796577454,0.630329966545105,0.5204231142997742,0.5028201341629028,0.43736428022384644,0.4326678216457367,0.6657880544662476,0.292591392993927,0.7773419618606567,0.42120125889778137
161,1674.1063525676727,0.4625838554989509,0.15908032655715942,0.7718414068222046,0.7753841280937195,0.6347280144691467,0.5168024301528931,0.4967932105064392,0.450224906206131,0.4309171140193939,0.6726733446121216,0.30061182379722595,0.7750544548034668,0.4502837657928467
162,1663.5649325847626,0.4568269345888638,0.15801933407783508,0.7729851007461548,0.783034086227417,0.6306145787239075,0.5244230031967163,0.5086672306060791,0.44927963614463806,0.43404752016067505,0.6734896302223206,0.3023685812950134,0.7733249664306641,0.46864524483680725
163,1676.1353738307953,0.4551299367021268,0.15781468152999878,0.773327112197876,0.7929955124855042,0.6392273306846619,0.5187057852745056,0.49863314628601074,0.4526529312133789,0.42777857184410095,0.6605263352394104,0.2932349443435669,0.7781466841697693,0.4272371232509613
164,1675.225746870041,0.4540964196932329,0.1568431705236435,0.7741509675979614,0.7971376776695251,0.6385103464126587,0.5245494842529297,0.49837425351142883,0.4624624252319336,0.42425382137298584,0.665981113910675,0.2936060428619385,0.7774497866630554,0.45654532313346863
165,1669.6356723308563,0.45446753897212105,0.15697871148586273,0.773534893989563,0.7894577383995056,0.6421148180961609,0.5352844595909119,0.5104915499687195,0.45701169967651367,0.4305195212364197,0.6690124273300171,0.31442955136299133,0.7736350893974304,0.437264621257782
166,1675.515600681305,0.4513068753931758,0.15677721798419952,0.774804949760437,0.7839124202728271,0.6245502233505249,0.527076005935669,0.5156362652778625,0.45347902178764343,0.43138447403907776,0.6653518080711365,0.31288835406303406,0.7819693088531494,0.4182358980178833
167,1667.5280573368073,0.4524494415030994,0.15733353793621063,0.7736600041389465,0.7898533344268799,0.6388795375823975,0.5280265808105469,0.5058490633964539,0.45969516038894653,0.42469650506973267,0.6659945845603943,0.3008761703968048,0.7768418192863464,0.44925060868263245
168,1668.6345992088318,0.45179246183696126,0.1573997586965561,0.7734222412109375,0.7887657880783081,0.631969690322876,0.5226019024848938,0.5093469619750977,0.4499192237854004,0.430118203163147,0.6714564561843872,0.32005754113197327,0.7740520238876343,0.42244601249694824
169,1669.7530932426453,0.4452302539855805,0.15491659939289093,0.7762141227722168,0.7900181412696838,0.6457719206809998,0.5326231718063354,0.5146001577377319,0.45805948972702026,0.43635034561157227,0.6737421154975891,0.326301634311676,0.7776836156845093,0.4484940469264984
170,1673.0594265460968,0.4473827544255835,0.15576501190662384,0.7748826146125793,0.7870156764984131,0.653796911239624,0.5401893258094788,0.5183660984039307,0.4510277211666107,0.43383342027664185,0.6738255620002747,0.3116178512573242,0.7756130695343018,0.43366071581840515
171,1668.5638582706451,0.4440636905666453,0.15484055876731873,0.7756009101867676,0.7876846194267273,0.6446496844291687,0.5339294672012329,0.5297940969467163,0.4512600600719452,0.4286257028579712,0.6738142967224121,0.3281996548175812,0.7800999283790588,0.4331374168395996
172,1668.3628311157227,0.44770044327876196,0.15667515993118286,0.773807168006897,0.7910993099212646,0.6456514596939087,0.5379430055618286,0.5150312781333923,0.4586654603481293,0.43232640624046326,0.6682802438735962,0.30063337087631226,0.7754818797111511,0.45627373456954956
173,1672.6010439395905,0.44652411867517383,0.15617729723453522,0.7744643092155457,0.7928116917610168,0.6458026170730591,0.530787467956543,0.5123107433319092,0.45293453335762024,0.4263615012168884,0.6727840900421143,0.31771329045295715,0.7756978869438171,0.4706582725048065
174,1676.0433514118195,0.44627360227384144,0.157346710562706,0.7709848880767822,0.791039764881134,0.649079442024231,0.5360188484191895,0.5185515880584717,0.45204469561576843,0.4300445020198822,0.6741451621055603,0.3134225904941559,0.774674654006958,0.43292245268821716
175,1678.2502856254578,0.44249276631202,0.1550673097372055,0.7767953872680664,0.7917519807815552,0.6478874683380127,0.532931923866272,0.5127041339874268,0.45524874329566956,0.43327489495277405,0.6683639883995056,0.31199556589126587,0.7806643843650818,0.455815851688385
176,1678.7126786708832,0.4390617329316489,0.15275587141513824,0.7775037288665771,0.7930331826210022,0.655794084072113,0.5505214333534241,0.524348795413971,0.4535515308380127,0.43573758006095886,0.6781469583511353,0.3223540484905243,0.7837783694267273,0.4370628595352173
177,1677.5982327461243,0.44681421127398235,0.1566527634859085,0.7733361721038818,0.7890046834945679,0.6482821106910706,0.5362478494644165,0.520885169506073,0.45043957233428955,0.43542131781578064,0.6720689535140991,0.31487929821014404,0.774904727935791,0.45167824625968933
178,1675.9877064228058,0.43823072434847427,0.15513025224208832,0.7742336988449097,0.790519654750824,0.6489804983139038,0.5414852499961853,0.5303599238395691,0.4609229564666748,0.4352096915245056,0.671617329120636,0.3259616196155548,0.7781473994255066,0.4576057493686676
179,1678.7889578342438,0.4322062762696565,0.1528853476047516,0.7767910957336426,0.7968321442604065,0.6556439399719238,0.5493079423904419,0.5291309356689453,0.4594332277774811,0.4316997230052948,0.6778824329376221,0.3395192325115204,0.779412567615509,0.4400387704372406
180,1679.9647958278656,0.4361855848397111,0.15358713269233704,0.777233362197876,0.7914095520973206,0.6484211087226868,0.5473219752311707,0.5246914029121399,0.4602296054363251,0.4388476610183716,0.6726592779159546,0.329018771648407,0.7810128927230835,0.4315962493419647
181,1675.7168231010437,0.43781071468707056,0.15443989634513855,0.7769874334335327,0.7899050116539001,0.642146646976471,0.5337456464767456,0.5251425504684448,0.4550851881504059,0.43745940923690796,0.677593469619751,0.3291000723838806,0.7792258262634277,0.4643803834915161
182,1692.0556688308716,0.4391050716951175,0.15528923273086548,0.7750186324119568,0.783798336982727,0.6492587924003601,0.5456752181053162,0.5199829936027527,0.46570008993148804,0.4412251114845276,0.676119327545166,0.3240862488746643,0.7762444615364075,0.4348211884498596
183,1706.8537333011627,0.43425850295052515,0.15301579236984253,0.7780994176864624,0.7912271618843079,0.6443865895271301,0.5380175709724426,0.5335608720779419,0.463553249835968,0.4343968629837036,0.677628219127655,0.3395068943500519,0.7810880541801453,0.43543386459350586
184,1703.3359518051147,0.4408992392542431,0.15457497537136078,0.775375247001648,0.7883049249649048,0.6506055593490601,0.5455740690231323,0.5322665572166443,0.4580565094947815,0.4406927824020386,0.6786370873451233,0.3221554160118103,0.777771532535553,0.43124493956565857
185,1678.927592754364,0.4277436824658424,0.1516733318567276,0.7789285182952881,0.7959044575691223,0.6519895195960999,0.5523165464401245,0.529147744178772,0.4639819860458374,0.4423174262046814,0.6804041862487793,0.33554553985595703,0.7823483347892761,0.4557916224002838
186,1682.6168849468231,0.435418313524548,0.15322066843509674,0.7776110172271729,0.7948991656303406,0.6542794704437256,0.5443664789199829,0.5302850008010864,0.4609411954879761,0.4391283690929413,0.674347460269928,0.33016568422317505,0.7794274091720581,0.44551652669906616
187,1680.2528948783875,0.43292390666197617,0.15342871844768524,0.7771927118301392,0.7869192957878113,0.6618651151657104,0.5542500019073486,0.5477239489555359,0.45469212532043457,0.435396671295166,0.677213191986084,0.3294921815395355,0.7780827283859253,0.45887964963912964
188,1683.0115387439728,0.4255160296976036,0.15126749873161316,0.7788939476013184,0.7901292443275452,0.6573958992958069,0.555067241191864,0.5374919772148132,0.4768162667751312,0.43216606974601746,0.6792420744895935,0.3515813946723938,0.7815706729888916,0.455840528011322
189,1689.7724041938782,0.4255222069789491,0.15126855671405792,0.7785800099372864,0.7927701473236084,0.6620956063270569,0.556856095790863,0.5391843914985657,0.4608677625656128,0.43626853823661804,0.6809841394424438,0.345814049243927,0.7824961543083191,0.44835618138313293
190,1676.520087480545,0.43311587254101364,0.1538100242614746,0.7755803465843201,0.7885800004005432,0.6469788551330566,0.548237144947052,0.5346084237098694,0.47480374574661255,0.4320524036884308,0.6805654168128967,0.3423002362251282,0.7763535976409912,0.4509991705417633
191,1672.4672482013702,0.4238414762249513,0.15083454549312592,0.778664767742157,0.7977719306945801,0.6557140946388245,0.5566571354866028,0.5396177768707275,0.4604046642780304,0.4352591335773468,0.6834848523139954,0.35584983229637146,0.781806468963623,0.44763505458831787
192,1583.6666898727417,0.42560958499306434,0.1521732360124588,0.7768025994300842,0.7914888858795166,0.6485719084739685,0.5462513566017151,0.5452741384506226,0.469382107257843,0.4360726773738861,0.6777161359786987,0.34673893451690674,0.7828330993652344,0.46507519483566284
193,1637.0344405174255,0.4208078155080654,0.15149317681789398,0.7771614789962769,0.7985018491744995,0.6569084525108337,0.562063992023468,0.5532944798469543,0.47219139337539673,0.44240429997444153,0.6771222352981567,0.34285008907318115,0.7817063927650452,0.44255152344703674
194,1685.04865193367,0.4225746601969169,0.1503084897994995,0.7806634306907654,0.799065351486206,0.6502372026443481,0.5546622276306152,0.5497308373451233,0.47044700384140015,0.4364827573299408,0.6797834038734436,0.34525877237319946,0.7817288041114807,0.4401347041130066
195,1681.2270789146423,0.42888949223865525,0.15318703651428223,0.7762157320976257,0.7834180593490601,0.6619963049888611,0.5523304343223572,0.5377994775772095,0.46226173639297485,0.4444039762020111,0.6815217137336731,0.3433587849140167,0.7794860601425171,0.45799562335014343
196,1673.1456320285797,0.4231109457656128,0.1513756364583969,0.7788659334182739,0.7960355281829834,0.6579732298851013,0.5610507130622864,0.5499051809310913,0.4713439643383026,0.43363529443740845,0.6762270927429199,0.3500203490257263,0.7786000370979309,0.4355936050415039
197,1670.7199642658234,0.4249804835803848,0.15147635340690613,0.7794296145439148,0.7943861484527588,0.6615163683891296,0.555025041103363,0.5445209741592407,0.4695643186569214,0.4373473823070526,0.6745572090148926,0.3381066918373108,0.7805418372154236,0.4731249511241913
198,1633.588481426239,0.4224169239675309,0.15104863047599792,0.7791097164154053,0.7957995533943176,0.6608379483222961,0.5582566857337952,0.5474209785461426,0.4634389877319336,0.43444839119911194,0.6809306144714355,0.34633907675743103,0.7802072167396545,0.4573461413383484
199,1616.492061138153,0.41920343544479205,0.15098963677883148,0.7781808972358704,0.792036235332489,0.6568942070007324,0.5632200241088867,0.5593183636665344,0.46398356556892395,0.43382301926612854,0.6807234287261963,0.3469562828540802,0.7823364734649658,0.4500759243965149
200,1603.097009897232,0.4223885608710622,0.1520659476518631,0.7756873369216919,0.7934290170669556,0.6614306569099426,0.5653212666511536,0.5545620322227478,0.4700784683227539,0.445552796125412,0.6839789152145386,0.3590717613697052,0.7765663862228394,0.45999208092689514
201,1588.753895998001,0.4225247794548847,0.1512090265750885,0.7781990766525269,0.7923957705497742,0.6648330092430115,0.5650174617767334,0.5498095154762268,0.4718206226825714,0.4397481679916382,0.6792373657226562,0.3599628210067749,0.7784801125526428,0.45698750019073486
202,1590.7722883224487,0.42556730953684374,0.1511426568031311,0.7799325585365295,0.7845649719238281,0.6533478498458862,0.555555522441864,0.5382972955703735,0.47148168087005615,0.435770720243454,0.6803800463676453,0.3518190383911133,0.7828384637832642,0.4662247598171234
203,1587.845092535019,0.4197903241344766,0.15081462264060974,0.7770851254463196,0.7972703576087952,0.6712218523025513,0.5797415375709534,0.5574886798858643,0.458281934261322,0.4427967071533203,0.6828981041908264,0.3513794541358948,0.7794792056083679,0.46198326349258423
204,1582.4509716033936,0.417199499598467,0.15103547275066376,0.7775937914848328,0.7949990630149841,0.6722333431243896,0.5680856108665466,0.5419225096702576,0.4654383063316345,0.44219762086868286,0.680664598941803,0.3598340153694153,0.780123770236969,0.446990966796875
205,1584.416077375412,0.41841066478688405,0.15014350414276123,0.7794845700263977,0.7973661422729492,0.6644859910011292,0.5634419918060303,0.5489553213119507,0.4689922630786896,0.44167807698249817,0.6833029389381409,0.3495462238788605,0.782613217830658,0.46080705523490906
206,1583.5509538650513,0.4144814382654276,0.14940141141414642,0.7799455523490906,0.7970044016838074,0.6645849943161011,0.5654882192611694,0.5584604144096375,0.47175952792167664,0.444973349571228,0.6785906553268433,0.3502810597419739,0.7856898307800293,0.45319974422454834
207,1579.5415043830872,0.4177444196441879,0.14979088306427002,0.7799848318099976,0.7938073873519897,0.6640844345092773,0.5790868401527405,0.5580176115036011,0.4572170376777649,0.4354149103164673,0.6819945573806763,0.3489263951778412,0.7840672731399536,0.46526411175727844
208,1585.2852737903595,0.41178885636409873,0.147559255361557,0.7832264304161072,0.7957290410995483,0.6612072587013245,0.5553541779518127,0.5605829358100891,0.4740810990333557,0.44471362233161926,0.6831305623054504,0.35722973942756653,0.7913523316383362,0.453665167093277
209,1586.6778931617737,0.41367604753398257,0.14936664700508118,0.7801765203475952,0.7905128002166748,0.655697762966156,0.5677049160003662,0.5545235872268677,0.46977943181991577,0.4387419819831848,0.6842707991600037,0.3617594838142395,0.7849568724632263,0.45685404539108276
210,1589.1487007141113,0.41172751429614024,0.1505718231201172,0.7762434482574463,0.7909186482429504,0.6681667566299438,0.5840697884559631,0.5592147707939148,0.4761745035648346,0.43676960468292236,0.682919979095459,0.361307829618454,0.781474769115448,0.4554670751094818
211,1611.859802722931,0.4182958162832048,0.15150098502635956,0.7768582701683044,0.7930741310119629,0.6703033447265625,0.575014054775238,0.5523250102996826,0.47077980637550354,0.4412241578102112,0.6813452839851379,0.3447393774986267,0.7794265747070312,0.45730555057525635
212,1612.957081079483,0.41256521189289047,0.1498069167137146,0.7782971262931824,0.7914519309997559,0.6669295430183411,0.5748962163925171,0.5641867518424988,0.4668165445327759,0.4427637755870819,0.6900619864463806,0.3611811101436615,0.781131386756897,0.4598706364631653
213,1613.1946578025818,0.41293245619442626,0.1486453413963318,0.7817596197128296,0.7961872220039368,0.6636215448379517,0.5695975422859192,0.5607786774635315,0.4729779064655304,0.43862664699554443,0.6863247156143188,0.35341036319732666,0.7842669486999512,0.47679969668388367
214,1623.1329202651978,0.4080341145462534,0.14814835786819458,0.7804544568061829,0.7933046221733093,0.6719738841056824,0.5806492567062378,0.5746020674705505,0.4722987413406372,0.4443027973175049,0.6879192590713501,0.3741837441921234,0.7830908298492432,0.43921396136283875
215,1631.28639626503,0.4095881612592266,0.1479090303182602,0.7822200059890747,0.7943778038024902,0.6758750081062317,0.5818416476249695,0.5571165084838867,0.46976590156555176,0.4455146789550781,0.6878448128700256,0.361799955368042,0.783832311630249,0.46246492862701416
216,1666.9871280193329,0.4086725364570756,0.1477319598197937,0.7821401953697205,0.7938182353973389,0.6670499444007874,0.5717705488204956,0.5566638112068176,0.4773673415184021,0.44988691806793213,0.6868934035301208,0.36175695061683655,0.7871443033218384,0.46203598380088806
